nombre,genero
lisell,f
liselore,f
liselot,f
liselott,f
liselotte,f
liset,f
liseta,f
lisete,f
liseth,f
lisetta,f
lisette,f
lisetto,m
lisha,f
lishe,f
lisi,f
lisianne,f
lisjana,f
lisl,f
lisle,m
lison,f
liss,f
lissa,f
lisset,f
lissette,f
lissi,f
lissie,f
lissy,f
lister,m
lita,f
lital,f
litiţia,f
litiţiea,f
litsa,f
litterio,m
litzy,f
liu,m
liuba,f
liuben,m
liubika,f
liubita,f
liubka,f
liubomila,f
liubomir,m
liubomira,f
liubomiras,m
liubov,f
liubovi,f
liubovia,f
liubovė,f
liucija,f
liucijonas,m
liuda,f
liudas,m
liudgardas,m
liudmil,m
liudmila,f
liudomira,f
liudovika,f
liudvika,f
liudvikas,m
liuka,f
liutauras,m
liutcho,m
liutza,f
liv,f
liva,f
livea,f
livia,f
livian,m
liviana,f
liviano,m
livie,f
livingstone,m
livino,m
livio,m
livioara,f
liviu,m
livius,m
livnat,f
livvy,m
liya,f
liz,f
liza,f
lizabeth,f
lizan,f
lizandro,m
lizanne,f
lizaveta,f
lizbeth,f
lizet,f
lizeta,f
lizeth,f
lizette,f
lizia,f
lizica,f
lizie,f
lizinka,f
lizuca,f
lizzi,f
lizzie,f
lizzy,f
liāna,f
liūda,f
ljemana,f
ljerka,f
ljilja,f
ljiljan,m
ljiljana,f
ljiljanka,f
ljuba,f
ljuban,m
ljube,m
ljuben,m
ljubica,f
ljubika,f
ljubinka,f
ljubinko,m
ljubisav,m
ljubislav,m
ljubivoj,m
ljubivoje,m
ljubiša,m
ljubka,f
ljubo,m
ljubodrag,m
ljubomila,f
ljubomir,m
ljubomira,f
ljubov,f
ljuca,f
ljuda,f
ljudevit,m
ljudi,m
ljudmil,m
ljudmila,f
ljudmilla,f
ljuljana,f
ljupka,f
ljupko,m
ljupče,m
ljupčo,m
ljusi,f
ljussi,f
ljutcho,m
ljutza,f
ljósbrá,f
llambi,m
llambrini,f
llambro,m
llamecán,a
llanca,a
llancamil,a
llanco mahuen,m
llanco nahuen,m
llanina,f
llanos,f
llanque,a
llanquetruz,m
llazar,m
llazi,m
llañu,a
llechi,a
llesh,m
lleuque,a
llewellyn,m
lleyton,m
llinos,f
llio,f
lloyd,m
lluhue,a
lluis,m
lluisa,f
lluka,m
llukan,m
llum,a
lluvia,m
llwyd,m
llyn,m
llyr,m
llywelyn,m
llójsiy,m
llúcia,f
lo,m
loaana,f
loana,f
loane,f
lobar,f
lobke,f
locke,m
lockhart,m
lockwood,m
lodewijk,m
lodewyk,m
lodovica,f
lodovico,m
loek,m
loekie,f
loeky,m
loella,f
loert,m
loftur,m
logan,m
loganathan,m
logeswaran,m
logi,m
loic,m
loida,f
lois,f
loise,f
loisl,m
loit,m
loizos,m
lojze,m
lok,m
lokelani,f
lokman,m
lola,f
lolande,f
loleta,f
lolita,f
lolkje,f
lolly,f
lolo,m
lombard,m
lombardo,m
lon,m
lona,f
london,m
lone,f
lonee,f
long,m
longhin,m
longin,m
longina,f
longinos,m
longinus,m
loni,f
lonn,m
lonna,f
lonne,f
lonneke,f
lonni,f
lonnie,f
lonny,f
lono,m
lookman,m
loore,f
lope,m
lora,f
lorain,f
loraine,f
lorainne,f
loralee,f
loralie,f
loralyn,f
loran,m
lorang,m
lorcán,m
lord,m
lore,f
lorea,f
loreana,f
loredana,f
loredano,m
loree,f
loreen,f
lorelai,f
lorelei,f
loreley,f
lorelies,f
loreliese,f
lorella,f
lorelle,f
loremarie,f
loren,m
lorena,f
lorenc,m
lorene,f
loreno,m
lorenta,f
lorentz,m
lorentzo,m
lorenz,m
lorenza,f
lorenzina,f
lorenzino,m
lorenzo,m
loreta,f
loretas,m
loreto,f
loretta,f
lorettalorna,f
lorette,f
loretto,m
loreyama,f
lori,f
loria,f
lorian,m
loriana,f
loriane,f
loriann,f
lorianna,f
lorianne,f
loriano,m
loric,m
lorica,f
lorida,f
lorie,f
lorik,m
lorilee,f
lorilei,f
lorilyn,f
lorimer,m
lorin,m
lorina,f
lorinda,f
lorine,f
loring,m
lorino,m
loris,m
lorissa,f
lorita,f
lorito,m
lorna,f
lorne,m
lorraine,f
lorrayne,f
lorri,f
lorrie,f
lorrin,f
lorris,m
lorry,f
loruhama,f
lorujama,f
lory,f
lorène,f
lot,m
lota,f
lotario,m
lotfi,m
lothaire,m
lothar,m
lotje,f
loto,f
lotta,f
lotte,f
lottelore,f
lottemaria,f
lotten,f
lotti,f
lottie,f
lotty,f
lotus,f
lotár,m
lotārs,m
lou,m
louai,m
louann,f
louay,m
loubna,f
louella,f
louie,m
louis,m
louisa,f
louise,f
louiselle,f
louisette,f
louisiane,f
louiza,f
louk,m
louka,f
loukas,m
loukia,f
loul,f
loulou,f
lounes,m
loup,m
lourdes,f
lourens,m
lourenço,m
lousine,f
louvenia,f
louwra,f
louwrens,m
love,f
lovel,m
loveleen,f
lovell,m
lovie,f
lovis,m
lovisa,f
lovise,f
lovorka,f
lovorko,m
lovre,m
lovro,m
lovísa,f
lowe,m
lowell,m
lowri,f
loy,m
loyal,m
loyce,f
loyd,m
lozan,m
lozena,f
lozenka,f
loziena,f
lozka,f
loída,f
loïc,m
loïck,m
loïg,m
loïk,m
loïse,f
lua,f
luai,m
luan,a
luana,f
luann,f
luanna,f
luanne,f
luano,m
luay,m
luba,f
lubba,f
lubbe,m
lubbert,m
lubna,f
lubnah,f
lubomir,m
lubomír,m
lubomíra,f
lubor,m
luboslav,m
lubov,f
luboš,m
lubélia,f
luc,m
luca,m
lucan,m
lucan m lucano,m
lucano,m
lucas,m
lucasdario,m
lucca,m
luccas,m
lucciano,m
luce,m
lucelia,f
lucena,f
lucerito,f
lucerne,f
lucero,f
lucetta,f
lucette,f
luchezar,m
luchino,m
luchito,m
lucho,m
luchoo,m
luci,f
lucia,f
lucian,m
luciana,f
luciane,f
luciano,m
lucica,f
lucidio,m
lucie,f
luciea,f
luciean,m
luciel,m
luciela,f
lucien,m
lucienne,f
luciia,f
luciiana,f
luciiano,m
lucija,f
lucijan,m
lucijana,f
lucila,f
lucile,f
lucilia,f
lucilio,m
lucilla,f
lucille,f
lucillo,m
lucilo,m
lucina,f
lucinda,f
lucindo,m
lucine,f
lucino,m
lucio,m
lucious,m
lucita,f
lucius,m
lucián,m
luciën,m
luciënne,f
lucjan,m
lucjana,f
lucky,m
lucrecia,f
lucrecio,m
lucreta,f
lucretia,f
lucrezia,f
lucrezio,m
lucreţia,f
lucreţiea,f
lucreţiu,m
lucrèce,f
lucy,f
lucylla,f
lucyna,f
lucía,f
lucídio,m
lucília,f
lucílio,m
luda,f
ludbert,m
ludde,m
lude,m
ludgarda,f
ludgardo,m
ludger,m
ludgera,f
ludgero,m
ludgerus,m
ludis,m
ludivina,f
ludivine,f
ludivino,m
ludka,f
ludmia,f
ludmil,m
ludmila,f
ludmilla,f
ludmina,f
ludmiła,f
ludmyla,f
ludo,m
ludolf,m
ludomila,f
ludovic,m
ludovica,f
ludovick,m
ludovico,m
ludovina,f
ludvig,m
ludvigs,m
ludviine,f
ludvik,m
ludvík,m
ludwig,m
ludwiga,f
ludwik,m
ludwika,f
ludwin,m
ludwina,f
ludwine,f
ludwinus,m
luděk,m
lue,f
luella,f
luelle,f
luftar,m
luftim,m
luice,f
luicho,m
luigi,m
luigia,f
luigina,f
luigino,m
luigj,m
luiken,m
luis,m
luis gonzaga,m
luisa,f
luisana,f
luise,f
luisell,f
luisella,f
luisete,f
luisiana,f
luisina,f
luissa,f
luite,m
luitgard,f
luitgart,f
luitjen,m
luitpold,m
luitwin,m
luitzen,m
luiz,m
luiza,f
luize,f
luja,f
lujan,f
lujana,f
lujza,f
luján,f
luka,m
lukas,m
luke,m
luken,m
lukene,m
lukina,f
lukošas,m
lukrecia,f
lukrecija,f
lukreciya,f
lukretzia,f
lukretzija,f
lukretziya,f
lukács,m
lukáš,m
lukša,m
lula,f
lulash,m
lulcho,m
lule,f
lulita,f
luljeta,f
lulmir,m
lulu,f
lulyta,f
lulzim,m
lulzime,f
lulëzim,m
lulëzime,f
luma,f
lume,f
lumila,f
luminiţa,f
lumir,m
lumnie,f
lumnije,f
lumri,m
lumturi,f
lumturie,f
lumturije,f
lumumba,m
lumír,m
luna,a
luned,f
lunetta,f
lunn,m
lunt,m
luorna,f
lupa,f
lupe,f
lupercio,m
lupero,m
lupicino,m
lupita,f
lupo,m
lupu,m
luqman,m
lura,f
lurdes,a
lurentino,m
lurette,f
lurleen,f
lurlene,f
lurline,f
lusa,f
lusia,f
lusilla,f
lusin,f
lusine,f
lusorio,m
lust,f
lusya,f
luta,f
lutardo,m
lute,m
lutecia,f
lutero,m
lutetia,f
lutetiu,m
lutfi,m
lutgarda,f
luthard,m
luther,m
lutien,f
lutmila,f
lutvo,m
lutwin,m
lutwinus,m
lutz,m
luuc,m
luud,m
luuk,m
luule,f
luut,m
luutske,f
luvencio,m
luvenia,f
luvina,f
lux,f
luxa,f
luxandra,f
luxita,f
luxmi,f
luz,f
luz marina,f
luza,f
luzecita,f
luzi,f
luzia,f
luzica,f
luzie,f
luzius,m
luzmila,f
luís,m
luísa,f
lući,f
ly,f
lya,f
lyailya,f
lyall,m
lyalya,f
lyan,f
lyana,f
lyanne,f
lyckle,m
lyda,f
lydia,f
lydiane,f
lydianne,f
lydie,f
lydéric,m
lydía,f
lyka,f
lykke,f
lykourgos,m
lyla,f
lyle,m
lylian,m
lylon,f
lyly,m
lyman,m
lyn,m
lyna,f
lynae,f
lynann,f
lynch,m
lynda,f
lynde,f
lyndel,f
lyndell,f
lyndi,f
lyndon,m
lyndsay,f
lyndsey,f
lyndsie,f
lyndy,f
lyne,f
lynea,f
lynelle,f
lynett,f
lynette,f
lynge,m
lynn,a
lynna,f
lynne,f
lynnea,f
lynnell,f
lynnelle,f
lynnet,f
lynnett,f
lynnette,f
lynsey,f
lynwood,m
lyonel,m
lyra,f
lyric,f
lyris,f
lysa,f
lysander,m
lysandra,f
lysandros,m
lysann,f
lysanne,f
lysbeth,f
lyse,f
lysiane,f
lyssa,f
lytza,f
lyuba,f
lyuben,m
lyubika,f
lyubka,f
lyubomila,f
lyubomir,m
lyubomira,f
lyubomyr,m
lyubov,f
lyuca,f
lyuda,f
lyudi,m
lyudmil,m
lyudmila,f
lyudmyla,f
lyulyana,f
lyusi,f
lyutcho,m
lyydia,f
lyyli,f
lár,m
lára,f
lárentsínus,m
lárus,m
lászló,m
lászlóné,f
lázaro,m
lázár,m
léa,f
léandra,f
léane,f
léanne,f
lélica,f
léna,f
léo,m
léocadia,f
léon,m
léona,f
léonard,m
léoncia,f
léoncie,f
léone,f
léonie,f
léonne,f
léonore,f
léontine,f
léopold,m
léopoldine,f
lérida,f
líadáin,f
lídia,f
lídoro,m
líf,f
lígia,f
lília,f
lína,f
líneik,f
líney,f
lísa,f
lísbet,f
lívia,f
lívio,m
lóa,f
lóránd,m
lóránt,m
lúcia,f
lúcio,m
lúther,m
lúvísa,f
lúðvík,m
lübba,f
lübbert,m
lübbine,f
lübbo,m
lübertus,m
lübkea,f
lückea,f
lüdecke,m
lüder,m
lüer,m
lükea,f
lükko,m
lüko,m
lümko,m
lüpko,m
lüppo,m
lür,m
lürro,m
lütfi,m
lütfiye,f
lütfü,m
lütken,m
lüür,m
lýdia,f
lýður,m
lāsma,f
lăcrimioara,f
lăcrămioara,f
lėta,f
līga,f
līvija,f
lūcija,f
ma,f
ma'anit,f
maaga,f
maaian,a
maaike,f
maaikel,m
maaja,f
maamar,m
maamoun,m
maan,m
maano,m
maanus,m
maare,f
maaret,f
maaria,f
maarika,f
maaris,f
maarit,f
maarius,m
maarja,f
maart,m
maarten,m
maartje,f
maaya,f
maayan,f
maayke,f
mab,f
mabel,f
mabelle,f
mabilia,f
mable,f
mabli,f
mabrouk,m
mabuchi,m
mac,m
maca,f
macabeo,m
macabeos,m
macadam,m
macaire,m
macallister,m
macarena,f
macaria,f
macarie,m
macario,m
macaulay,m
macavei,m
mace,m
macedonia,f
macedonio,m
maceo,m
macey,f
machelina,f
machelle,f
machi,f
machiel,m
machiko,f
machla,f
machteld,f
machtelt,f
maci,f
macia,f
macide,f
macie,f
maciej,m
maciel,f
maciela,f
macit,m
mack,m
mackenzie,f
maclavia,f
maclean,m
maclovio,m
macra,f
macrina,f
macrino,m
macrobio,m
macsim,m
macy,f
mada,f
madai,f
madalena,f
madalin,m
madalina,f
madaline,f
madalyn,f
madalynn,f
madara,f
madars,m
maddalena,f
maddi,f
maddie,f
maddison,f
maddock,m
maddox,m
maddy,f
made,f
madel,f
madelaine,f
madelein,f
madeleine,f
madelen,f
madelena,f
madelene,f
madelien,f
madelijne,f
madelin,f
madelina,f
madeline,f
madella,f
madelle,f
madelon,f
madelyn,f
madelynn,f
maden,a
madge,f
madhav,m
madhavan,m
madhavi,f
madhu bala,f
madhubala,f
madhulika,f
madhumita,f
madhuri,f
madi,m
madie,f
madilyn,f
madina,f
madine,f
madis,m
madisen,f
madison,a
madisyn,f
madita,f
madjid,m
madlaina,f
madleine,f
madlen,f
madlena,f
madlene,f
madli,f
madlin,f
madoc,m
madoka,f
madona,f
madonna,f
madox,m
madra,f
madrona,f
mads,m
mady,f
madyson,f
mae,f
maegan,f
maeko,f
mael,m
maela,f
maelena,f
maelia,f
maelina,f
maella,f
maelle,f
maes,m
maeva,f
maeve,f
mafalda,f
maffeo,m
maftei,m
mafumi,f
mag,f
maga,f
magal,f
magali,f
magalia,f
magalie,f
magaly,f
magan,f
magarete,f
magbul,m
magbula,f
magbule,f
magda,f
magdaia,f
magdaleen,f
magdalen,f
magdalena,f
magdalene,f
magdaleni,f
magdalenka,f
magdali,f
magdalina,f
magdalini,f
magdaléna,f
magdeleine,f
magdeline,f
magdolna,f
magdė,f
maged,m
magela,f
magen,f
magena,f
magga,f
maggee,f
maggi,f
maggie,f
maggiorina,f
maggiorino,m
maggy,f
maggý,f
magi,f
magia,f
magin,m
magina,f
magino,m
maglena,f
maglorio,m
magna,f
magnar,m
magndís,f
magne,m
magnea,f
magnerico,m
magnfríður,f
magnhild,f
magnhildur,f
magni,m
magno,m
magnolia,f
magnum,m
magnus,m
magnuss,m
magny,f
magnús,m
magnúsína,f
magný,f
magnþóra,f
magomed,m
magret,f
magrit,f
maguella,f
maguelonne,f
magumi,f
maguy,f
magðalena,f
maha,f
mahadevan,m
mahala,f
mahalia,f
mahalingam,m
mahaut,f
mahbube,f
mahdi,m
mahdis,f
maheera,f
mahendra,m
mahendran,m
mahendrarajah,m
maher,m
mahesa,m
mahesh,m
maheswaran,m
mahfuz,m
mahi,f
mahieddine,m
mahin,f
mahir,m
mahira,f
mahiras,m
mahlon,m
mahmod,m
mahmood,m
mahmooda,f
mahmoud,m
mahmud,m
mahmudie,f
mahmure,f
mahmut,m
mahnaz,f
mahnoosh,f
maho,f
mahoma,m
mahon,m
mahonri,m
mahsa,f
mahsun,m
mahtab,f
mahua,f
mahulena,f
mahvash,f
mai,f
maia,f
maialen,f
maian,a
maiara,f
maiatza,f
maible,f
maibrit,f
maibritt,f
maic,m
maica,f
maico,m
maida,f
maider,f
maido,m
maidu,m
maie,f
maiga,f
maighread,f
maigi,f
maija,f
maiju,f
maik,m
maika,f
maike,f
maikel,m
maiken,f
maiki,f
maikki,f
maiko,f
maila,f
maile,f
mailen,f
mailena,f
maili,f
mailin,a
mailis,f
maille,f
maillen,f
mailén,f
maimara,f
maimará,f
maimo,f
maimu,f
maimuna,f
mainardo,m
mainio,m
mainque,a
mainura,f
mair,f
maira,f
maire,f
mairea,f
mairead,f
mairearad,f
mairena,f
mairghread,f
mairi,f
mairis,m
mairit,f
mairita,f
mairitaa,f
mairtín,m
mairwen,f
mairy,f
mairéad,f
mais,m
maisa,f
maisey,f
maisha,f
maishi,a
maisie,f
maison,m
maissa,f
maisun,f
maisy,f
mait,m
maita,f
maitane,f
maite,f
maiteder,f
maiten,a
maitena,f
maitreya,a
maitza,f
maité,f
maitén,a
maiu,f
maive,f
maivor,f
maixent,m
maiya,f
maj,f
maja,f
majbrit,f
majbritt,f
majd,m
majda,f
majdi,m
majed,m
majeed,m
majela,f
majella,f
majencio,m
majeris,m
majid,m
majida,f
majidah,f
majka,f
majken,f
majlinda,f
majlis,f
majo,f
major,m
majram,f
majulena,f
majvi,f
maka,f
makaila,f
makala,f
makanji,f
makarie,m
makarije,m
makarios,m
makayla,f
makbule,f
makena,f
makenna,f
makenzie,f
makfire,f
makhach,m
makhan,m
makhmud,m
maki,f
maki ciboney,f
makie,f
makiko,f
makin,m
maklena,f
mako,f
makoto,m
makpal,f
makram,m
makrina,f
maks,m
maksat,m
maksim,m
maksimiljan,m
maksims,m
maksud,m
maksut,m
maksutbek,m
maksym,m
maku,a
makvala,f
mala,f
malabika,f
malachi,m
malachy,m
malaika,f
malak,m
malakah,f
malake,f
malakeh,f
malala,f
malalia,f
malalija,f
malaliya,f
malana,f
malanie,f
malaquias,m
malathi,f
malaurie,f
malay,m
malaya,f
malbora,f
malcah,f
malcho,m
malco,m
malcolm,m
malcom,m
malda,f
maldwyn,m
maleah,f
maleen,f
malek,m
malen,f
malena,f
malene,f
malguen,f
mali,f
malia,f
malibea,f
malidienne,f
maliha,f
malik,m
malika,f
malin,a
malina,f
malinda,f
malinde,f
malini,f
malinka,f
maliq,m
maliqe,f
malisa,f
malissa,f
malissia,f
malita,f
maliyah,f
malka,f
malkah,f
malkhaz,m
malkia,f
malkiat,m
malkit,m
mall,f
mallaurie,f
malle,f
mallika,f
mallissa,f
mallki,a
mallku,a
mallorie,f
mallory,a
malo,m
malone,m
malorie,f
malory,f
malte,m
maltena,f
malti,f
maltina,f
malu,a
malva,f
malve,f
malvern,m
malvin,m
malvina,f
malvina argentina,f
malvino,m
malvyn,m
malvína,f
malwine,f
malya,f
malynda,f
malú,f
mamadou,m
mamdouh,m
mamduh,m
mame,f
mamed,m
mamelta,f
mamerta,f
mamertas,m
mamertino,m
mamerto,m
mames,m
mami,f
mamia,m
mamie,f
mamiko,f
mamikon,m
mamila,m
mamiliano,m
mamme,m
mammie,f
mamoru,m
mamoun,m
mampu,a
mamta,f
mamuka,m
mamun,m
mamurjon,m
man,m
man sik,m
man soo,m
man su,m
mana,f
manabu,m
manaf,m
manahem,m
manaila,f
manal,f
manami,a
manana,f
manases,m
manca,f
mancho,m
mancio,m
manda,f
mandache,m
mandalo,m
mandara,f
mandea,f
mandek,m
mandela,a
mander,m
mandi,a
mandica,f
mandie,f
mandisa,f
mandita,f
mandy,f
mane,f
manea,m
manel,m
manelle,f
maneto,m
manfamon,m
manfred,m
manfreda,f
manfredi,m
manfredo,m
manfried,m
mangal,m
mangena,f
mangla,f
manhard,m
manhardt,m
manhold,m
mania,f
manijeh,f
manika,f
manila,f
manilo,m
manish,m
manisha,f
maniu,m
manivannan,m
manja,f
manjari,f
manjiri,f
manjola,f
manjula,f
manjulata,f
manko,m
manlia,f
manlio,m
manna,f
mannan,m
manne,m
manning,m
manno,m
mannus,m
manny,m
mano,m
manoa,m
manoel,m
manoharan,m
manoil,m
manoj,m
manojlo,m
manol,m
manola,f
manolache,m
manole,m
manoli,f
manolica,f
manolis,m
manolita,f
manolito,m
manoliu,m
manolo,m
manon,f
manoochehr,m
manoocher,m
manor,m
manorama,f
manoranjan,m
manos,m
manouchehr,m
manow,f
manoël,m
manque,a
manrica,f
manrico,m
manrique,m
mans,m
manshuk,f
mansi,f
mansoor,m
mansoora,f
mansooreh,f
mansour,m
mansoura,f
mansoureh,f
mansueta,f
mansueto,m
mansur,m
mansura,f
mantas,m
manti,f
manu,m
manuchar,m
manucher,m
manuel,m
manuela,f
manuele,m
manuelina,f
manuelita,f
manuella,f
manuelle,f
manuelpillai,m
manuk,a
manus,m
manushaqe,f
manushe,f
manutschar,m
manvel,m
manwel,m
manya,f
manzoor,m
manzur,m
manzura,f
manón,f
mao,m
maor,m
maoz,m
mapalico,m
mapril,m
maqsood,m
maquella,f
mar,a
mara,f
maraa,f
marabel,f
maral,f
marali,f
marana,f
maranda,f
marash,m
marat,m
maravillas,f
maraš,m
marbela,f
marbella,f
marbod,m
marc,m
marca,f
marcantonio,m
marcas,m
marceau,m
marcel,m
marcela,f
marcelia,f
marceliano,m
marcelien,f
marcelin,m
marcelina,f
marceline,f
marcelino,m
marcell,m
marcella,f
marcelle,f
marcellin,m
marcellina,f
marcelline,f
marcellino,m
marcello,m
marcellus,m
marcelo,m
marcelė,f
march,m
marchall,m
marchelle,f
marchien,f
marcho,m
marci,f
marcia,f
marcial,m
marciana,f
marciano,m
marcie,f
marcien,m
marcienne,f
marcijona,f
marcijonas,m
marcile,f
marcille,f
marcin,m
marcio,m
marco,m
marco antonio,m
marco polo,m
marcolina,f
marcolino,m
marcos,m
marcus,m
marcy,f
marcília,f
marcílio,m
mardario,m
mardell,f
marden,m
mardo,m
mardonio,m
mardoqueo,m
mare,f
mareah,f
mared,f
mareen,f
mareena,f
marei,f
mareike,f
mareile,f
marek,m
mareka,f
mareke,f
mareks,m
marel,m
marella,f
marelle,f
marelli,f
maren,f
marena,f
maressa,f
maret,f
maretta,f
marfisa,f
marfried,m
marfriede,f
marg,f
marga,f
margalida,f
margalit,f
margalo,f
margaret,f
margareta,f
margarete,f
margareth,f
margaretha,f
margarethe,f
margaretta,f
margarette,f
margarida,f
margarido,m
margarit,m
margarita,f
margarite,f
margaritha,f
margaritis,m
margaritka,f
margarito,m
margaritta,f
margaryta,f
margaréta,f
margaux,f
marge,f
margeaux,f
marged,f
margeir,m
margene,f
margery,f
marget,f
margette,f
margheoala,f
margherita,f
marghioala,f
marghiolita,f
marghita,f
margi,f
margie,f
margit,f
margita,f
margith,f
margitta,f
margitte,f
margje,f
marglerite,f
margo,f
margolf,m
margon,f
margonda,f
margonis,m
margot,f
margoth,f
margreet,f
margret,f
margrete,f
margreth,f
margretha,f
margrethe,f
margrid,f
margrieta,f
margrit,f
margrita,f
margrith,f
margrét,f
marguerita,f
marguerite,f
margund,f
margunde,f
margurite,f
margus,m
marguy,m
margy,f
marharita,f
marharyta,f
marhild,f
mari,f
mari amor,f
mari cielo,f
mari cruz,f
maria,f
maria abril,f
maria amor,f
maria angel,f
maria aranzazu,f
maria azul,f
maria begonia,f
maria begoña,f
maria belen,f
maria belén,f
maria betania,f
maria candela,f
maria celeste,f
maria cielo,f
maria cielo del carmen,f
maria cruz,f
maria célica,f
maria d.l.concepcion,f
maria d.l.victorias,f
maria d.t.los santos,f
maria da conceição,f
maria da glória,f
maria de aranzazu,f
maria de begonia,f
maria de bego¤a,f
maria de begoña,f
maria de belen,f
maria de cinta,f
maria de cores,f
maria de fatima,f
maria de fátima,f
maria de guadalupe,f
maria de iya,f
maria de iya cerca,f
maria de jesus,f
maria de la almudena,f
maria de la candelaria,f
maria de la cerca,f
maria de la concepcion,f
maria de la cruz,f
maria de la gloria,f
maria de la gracia,f
maria de la luz,f
maria de la macarena,f
maria de la merced,f
maria de la o,f
maria de la paloma,f
maria de la paz,f
maria de la salete,f
maria de la soledad,f
maria de las ermitas,f
maria de las gracias,f
maria de las malvinas,f
maria de las mercedes,f
maria de las nieves,f
maria de las victorias,f
maria de loreto,f
maria de los angeles,f
maria de los milagros,f
maria de los reyes,f
maria de lourdes,f
maria de lujan,f
maria de lurdes,f
maria de montserrat,f
maria de nuria,f
maria de todos l. santos,f
maria del carmen,f
maria del consuelo,f
maria del cor. de jesus,f
maria del huerto,f
maria del juncal,f
maria del lujan,f
maria del mar,f
maria del milagro,f
maria del monserrat,f
maria del montserrat,f
maria del olvido,f
maria del pilar,f
maria del pino,f
maria del rocio,f
maria del rosario,f
maria del socorro,f
maria del sol,f
maria del sur,f
maria del valle,f
maria del vinyet,f
maria delos milagros,f
maria do carmo,f
maria do rosário,f
maria dulce,f
maria fatima,f
maria gracia,f
maria guadalupe,f
maria inmaculada,f
maria itati,f
maria jesus,f
maria jose,f
maria josefina,f
maria josé,f
maria lourdes,f
maria luisa del. c. d.j.,f
maria luz,f
maria magdalena,f
maria merced,f
maria monserrat,f
maria morena,f
maria nazaret,f
maria nieves,f
maria noel,f
maria noé,f
maria nuria,f
maria olvido,f
maria pasión,f
maria pia,f
maria piedad,f
maria silvestre,f
maria sol,f
mariaa,f
mariaana,f
mariah,f
marialba,f
marialejandra,f
marialis,f
marialuisa,f
mariam,f
mariama,f
mariamar,f
marian,f
mariana,f
mariandrea,f
mariane,f
marianel,f
marianela,f
marianela del carmen,f
marianella,f
mariangel,f
mariangela,f
mariangeles,f
mariangelica,f
marianina,f
marianka,f
mariann,f
marianna,f
marianne,f
mariannick,f
marianno,m
mariano,m
marians,m
marianthi,f
mariantonietta,f
marianus,m
mariapaula,f
mariapia,f
mariatu,f
maribel,f
maribelle,f
maribeth,f
marica,f
marice,f
maricel,f
maricela,f
marichen,f
maricica,f
mariciel,f
marico,m
maricruz,f
maridel,f
marie,f
marie ann,f
marie jeanne,f
marie luce,f
marie pascale,f
marie pierre,f
mariea,f
mariean,m
marieana,f
marieann,f
marieanne,f
mariechen,f
mariedore,f
mariegret,f
mariejeanne,f
marieka,f
marieke,f
mariel,f
mariela,f
mariele,f
marielene,f
marielies,f
marieliese,f
mariella,f
marielle,f
mariellen,f
mariello,m
marielouise,f
marieluise,f
marien,f
mariene,f
mariet,f
marieta,f
marietheres,f
marietina,f
marietje,f
marietraud,f
marietta,f
mariette,f
marietto,m
marife,f
marifé,f
marigold,f
marigon,m
marigona,f
marii,f
mariia,f
mariin,f
mariita,f
mariito,m
mariitta,f
marij,f
marija,f
marijan,m
marijana,f
marijanas,m
marijanka,f
marije,f
marijela,f
marijka,f
marijke,f
marijne,f
marijo,m
marijona,f
marijonas,m
marijtje,f
marika,f
marike,f
mariken,f
marikena,f
marikka,f
mariko,f
marikukka,f
marila,f
marilda,f
marile,f
marilee,f
marileen,f
marilein,f
marilen,f
marilena,f
marilene,f
marilia,f
mariliis,f
marilijn,f
marilin,f
marilina,f
marilisa,f
mariliza,f
marilizza,f
marilla,f
marillin,f
marilo,m
marilou,f
marilu,f
marilyn,f
marilyne,f
marilynn,f
marilynne,f
marilyse,f
marilène,f
marilú,f
marimuthu,m
marin,m
marina,f
marinca,f
marincho,m
marinda,f
marine,f
marinel,f
marinela,f
marinella,f
marinello,m
marines,f
marineta,f
marinete,f
marinette,f
marinică,m
marinka,f
marinke,f
marinko,m
marinna,f
marino,m
marinos,m
marinus,m
mariné,f
marinés,f
marinó,m
mario,m
mariola,f
mariolina,f
mariolino,m
marion,f
marionella,f
mariora,f
marios,m
mariosa,f
mariposa,f
maripí,m
mariquela,f
mariquena,f
mariquilla,f
marire,f
maris,a
marisa,f
marisabel,f
marisabela,f
marisca,f
marise,f
marisel,f
marisela,f
marisha,f
marisil,f
mariska,f
marisla,f
mariso,m
marisol,f
marissa,f
maristella,f
marisu,f
marit,f
marita,f
maritana,f
marite,f
marith,f
maritha,f
maritima maruba,f
maritsa,f
maritta,f
maritxu,m
maritza,f
mariuccia,f
mariuccio,m
marius,m
mariusz,m
marixell,f
mariya,f
mariyam,f
mariyan,m
mariyana,f
mariyanka,f
mariyka,f
mariza,f
marián,m
mariël,f
mariëlla,f
mariëlle,f
mariët,f
mariëtte,f
marión,f
marj,f
marja,f
marjaana,f
marjan,f
marjana,f
marjanas,m
marjanca,f
marjanna,f
marjanne,f
marjančo,m
marjatta,f
marje,f
marjelle,f
marjeta,f
marjetka,f
marji,f
marjie,f
marjo,f
marjoke,f
marjola,f
marjolaine,f
marjolein,f
marjoleine,f
marjolijn,f
marjolijne,f
marjolène,f
marjon,f
marjonka,f
marjorie,f
marjory,f
marju,f
marjukka,f
marjut,f
marjy,f
mark,m
markandu,m
markar,m
markas,m
markel,m
markelian,m
markeljana,f
markell,m
markella,f
marketa,f
marketta,f
